"spotify.id","name","genre","wikipedia.id","start.activity","popularity","followers"
"27F6zQrVHjYhAQp3ffmWwZ","Deborah Iurato","Pop",5824484,2014,22,15840
"0wSk7M2UXea9whwjDzmK4R","Decibel","New wave",133300,1977,24,2281
"4iBnBAzYS8oilVc5PA66xk","Declino","Hardcore punk",590539,1982,0,116
"7bGLXF0SdzXF11XRiTuhVq","Del Sangre","Musica d'autore",6076699,2002,0,40
"2gICCMmzujCdJiXidrzWCi","Delta V","Elettropop",331392,1995,18,1584
"2cwNiskkEBPZWSk7qvur0v","Demetrio Stratos","Musica sperimentale",117121,1963,4,2443
"494rGNTUKTBBEWZxtHB7yg","Den Harrow","Italo disco",2623296,1983,30,5820
"2FtfhftN2XCuRFblobGGDX","Denise Faro","Pop",1762983,2002,21,1248
"63FhZJ1zHhEFZ5XLtpWO1J","Dennis Fantina","Pop",385035,2001,3,176
"2wkL7lhk9Bh9SOM3giTdMu","Denovo","New wave",115687,1982,5,594
"58GkJZKS4wlAfXlcgnsapc","Derozer","Hardcore punk",1481092,1989,23,4553
"4aOJwHpU6TcuhC4QKNn8MS","Destrage","Mathcore",4962902,2005,29,14563
"5Rq2C3wWiwL3NqjutXMt8e","DGM","Progressive metal",452864,1994,29,10244
"7Ij7JYPkWzIf5OOuLwD87L","Diaframma","Post-punk",469775,1980,24,11519
"126GLtBvDNKtCWYMW0RSrq","Dick Danello","Pop",5516815,1964,2,36
"31I1HN5ZEhzpomLVDzpvPH","Diego Mancino","Rock",468734,1990,21,886
"02k49fevWJG1fltz6R0jez","Dik Dik","Beat",113486,1965,32,8482
"4sXwXkMub7jFeT6RIE3WIE","Dilaila","Indie pop",916264,1998,0,134
"1k3zqz5SgrYCE0wpcfJX3g","Dimartino","Musica d'autore",4249056,2010,26,8253
"2QWrpLRDeBD1NwWAsytBRi","Diodato","Pop",5053508,2007,37,7346
"742V0tcIhnGjThsl90eBxC","Dirotta su Cuba","Funk",235067,1989,18,1541
"2xyr5rhvste5a5F24WyoNx","Dirty Actions","Punk rock",4322559,1979,0,49
"0iem9JStyv56PV2X7avZbo","Disarmonia Mundi","Technical death metal",802269,2000,37,25430
"6Pvl7KOyH4YuC71FfUGebh","Disciplinatha","Punk rock",137895,1987,2,566
"5kJGixFAh0M3rGc6lUR1Kz","Disco Drive","Indie rock",4737382,2002,1,157
"1u7NaOuuJuc0s5dinOUsKm","Dissoi Logoi","Etno Jazz",1738013,1988,0,18
"4Q3ZXA3avXCGVmqx0DqWnL","Diva Scarlet","Rock alternativo",1590812,2001,0,72
"0BNf7WEpBNBoAwsLOQVUzB","DLH Posse","Underground hip hop",101302,1996,0,8
"65Ajl7IOuvOWs7CPUADD4Y","Doctor 3","Jazz",2749230,1997,7,443
"4nl745l38APYGE5fdc1EUw","Dodi Battaglia","Pop rock",119478,1967,10,887
"5pQWEulHMSj93hX1lQGUNq","Dodi Moscati",NA,6889504,NA,0,8
"7lkfsloQGm2Z9S9kbmIcFU","Dolcenera","Pop",96934,2002,36,17997
"4llklDtTTyMYMY2LfFOkTI","Domenico Modugno","Musica leggera",2592858,1953,46,47355
"1AWyYiC8CyNDqfNAQeoG6Q","Domina Noctis","Rock gotico",2153275,2001,16,3407
"43LgakFObTvzrPXXR3Tp2Z","Domine","Heavy metal",451967,1983,11,2204
"54VpvSOYejssgDSO6w6E1w","Don Backy","Pop",112030,1960,23,3834
"4Ul44V06VLS5Yl7XtKLvoP","Donatella","Pop",5383798,2012,0,297
"4r5NyibvDsCDSWNRs3NQHv","Donatella Bardi","Folk rock",2201061,NA,0,25
"1AKqfQZ0cj8JsxWLBJ1SmZ","Donatella Milani","Pop",112038,1980,14,122
"3PypgmeMQwQPRnUs9LDemV","Donatello","Pop",292342,1968,24,1030
"4s1Fzya59Jz8bDIsv6Tvp9","Donella Del Monaco","Opera lirica",1629914,1974,0,19
"31R0Xxb1rS7j4d0jmNIBdl","DoomSword","Doom metal",774713,1997,10,2748
"0b3Ih1VYdJfBfCPulSWBoA","Dope Stars Inc.","Industrial rock",5409671,2003,28,8866
"0ebnvebj0PArAb2mCx2r2W","Doracor","Rock progressivo",3394045,1995,0,34
"28iEG9gvRrh6taxyKFmDnB","Dori Ghezzi","Pop",12318,1966,19,760
"2x0mCNdW4P27f3WE0iuQTV","Double You","Eurodance",1695588,1985,42,17490
"7hmcMqYh4ypnXk0ptFTG3g","Drupi","Pop",2151322,1967,29,5134
"0V8lCoAW5LzXPQEKouD7P5","Due di Picche","Pop",2984109,2010,31,4242
"6G5bDDoZLHcvpGJKDbtRb6","Duffy Punk","Ska punk",2325963,1999,0,247
"0B3HYyTKxIDcxbnR2io2hT","Dufresne","Metalcore",2042811,2004,7,576
"09V3fJS3ZfLq83LSARzP7G","Duilio Del Prete","Musica d'autore",320983,1963,0,26
"3JdXKIGz9QG8yyfmE6I1qY","Duo Bucolico","Musica d'autore",6400096,2005,29,7218
"3d3uxoqRquetfGHKSmrHja","Duo Fasano","Folk",99974,1940,7,158
"4oy7GG5laOMbqtNPVTUw45","Duracel","Pop punk",1855163,2003,10,494
"3t1n3uomLdEAVdSc5WkVf1","Easy Going","Disco",1621813,1978,10,317
"5T9wjuXBQmjsDq6NP8F29i","Ebe De Paulis",NA,1405925,NA,0,4
"44oCA91Zsi73fzubIX6Sqh","Edda Dell'Orso","Pop",2717217,1956,34,517
"14Y1HlAwJBLE0cIoujfgzf","Edda Ollari","Pop",1173913,1964,0,7
"6stPpMFjmptn3DThi4YR5l","Edipo","Pop",5507868,2008,10,1573
"1HGnzMzxvfaSkMi98DLkgo","Edoardo Vianello","Twist",619557,1956,38,6601
"5YECQ35f0dFPI1OPXCwP8g","Eduardo De Crescenzo","Pop",113252,1978,36,11832
"3yLqJpoxJBIrpt0MqTl9Ui","Egisto Sarnelli",NA,1910711,NA,1,161
"64rxQRJsLgZwHHyWKB8fiF","Eiffel 65","Dance pop",1210787,1998,60,115322
"5OmGKIO5KT4T1eNwwJnQXc","El-ghor","Indie rock",2570333,2003,0,26
"2Ike8cRSD6AOx7nCZ865RK","Eldritch","Power metal",444561,1991,13,1580
"3FkELFj00slOwG7js1yTGl","Elio Mauro","Musica leggera",5471434,1949,1,13
"7GgpsUpkj3olseoaTY7TEY","Elodie","Pop",6096208,2016,55,58284
"66n6rRLCrR3pnA8ZReTV0r","Elsa Merlini","Musica leggera",731020,1934,0,8
"09b5OcuIELTdD7FfzQzcdB","Elvenking","Heavy metal",244863,1997,44,37373
"2y2jPAcV49M528MFJgEnP9","Elvira Donnarumma","Canzone napoletana",1440341,1891,0,9
"5qlIlhkV3fTjRT17WinmaL","Emanuela Cortesi","Musica leggera",1296334,1969,28,49
"7H2YUJ35sHn8N32K5gkn39","Emidio Clementi","Post-rock",1296721,1992,5,597
"5NNOdkQ7aXbQsnGzHuBkXR","Emiliana Cantone","Pop",4375897,2003,36,12428
"04DG5lhqmqfRwXQIJdORc8","Emilio Livi","Musica leggera",1912104,1925,4,26
"2xlJopji7MeNEceis6Hthp","Enerbia","Folk",112471,1986,0,20
"7c1W2bJCSoF5wLGaWRmA9G","Enrico Capuano","Folk rock",782108,1983,1,74
"74GAIbV9WqMEciQF9kgZYj","Enrico Ruggeri","Rock",2901618,1972,33,18339
"5KRPun48Qfo8x4kzJnVckI","Enzo Aita","Musica leggera",1912163,1925,2,10
"3Q4phRnS8Pcq8s5FRA1aIO","Enzo Avitabile","World music",177410,1981,45,17116
"5OJ0DNeHpHq7b6fHWRaPp9","Enzo Carella","Pop rock",676880,1976,6,410
"2rta10ZDvY3hDmgaXJSXMp","Enzo Fusco","Musica leggera",4025922,1924,0,7
"2z6yBP5wb5FTRuUggnXxyG","Enzo Gragnaniello","Pop",104444,1983,30,2705
"02tKmsUnu6UIYpTx5Wyle8","Enzo Jannacci","Musica d'autore",80808,1956,35,20641
"0S7DUBkPRUlNPLn75Kt5Fo","Enzo Malepasso",NA,739464,NA,2,36
"6uT6ZGuvF9Pmwrcdbobrwc","Enzo Romagnoli",NA,4796598,NA,0,18
"64kVHXvBa8xYVayD3v3YKi","Ephel Duath","Avant-garde metal",531210,1998,8,3227
"2MVARjMajpxmngJb6FvLGk","Equ","Musica d'autore",532848,1996,2,61
"6HoKIpT9ssjMLCHQ6DbCAa","Equipe 84","Beat",153389,1962,31,7998
"4XWTdNlsP8jqo5BDn5hgmd","Ermal Meta","Pop",5323321,2006,58,190885
"2WsRV5Dd8s0qIJVbwHbvRE","Ernesto Bassignano","Pop",1374813,1971,31,62
"60SvGqzAXuh2DWyluC4qfw","Ernesto Bonino","Musica leggera",20274,1939,11,238
"61J0BktHv7PuP3tjTPYXSX","Eros Ramazzotti","Pop rock",1797858,1981,64,618191
"4zMGx9lkBtNOw7R68XXgEm","Estra","Rock",404855,1991,2,427
"5dnpDLx4E74m628liShmSJ","Eterea Post Bong Band","Post-rock",2589751,1999,3,482
"1jbWKURGga7eZbkmPDXRvJ","Etnosound","Folk",6789016,2009,17,726
"5EQMO0g2Ley9i4VlOwYQt5","Eugenio Bennato","Folk",300250,1969,28,8593
"0Bqd4X5KDNxZ4ztYPPq3Qy","Eva Mon Amour","Indie pop",4552234,2008,13,3402
"237CwiTh0USBnyLOSC3FIW","Ex-Otago","Indie pop",1413441,2002,49,46107
"5pMlsYKuEphf20ANwNA9Xi","Extrema","Groove metal",673878,1985,9,763
"3WE0dppk9lnyuUrrs1TKPj","Fabio Cinti","Pop",4031325,1996,7,310
"1sT40z669JVSvm7wRk4Ik6","Fabio KoRyu Calabrò","Musica d'autore",2782096,1989,0,15
"0D1TX5yfezKmpeovzMEuFn","Fabio Treves","Blues",1419507,1974,1,283
"19HiWVd2g0XyJstBsbW2Qm","Fabrizio De André","Musica d'autore",712248,1961,57,262523
"13rOLsGeO9VmszES4gTfOW","Fabrizio Ferretti","Musica leggera",1289608,1961,0,6
"3ebOqZZsLCDAkLS6QdI8cc","Fabrizio Moro","Pop",1683796,1996,58,183571
"5OQXmpQFLNm2RPEcVK6a30","Farabrutto","Folk rock",5152100,2000,0,16
"4iWiLtbHEqBPo7w3x3CgrL","Faraualla","World music",563611,1995,9,764
"4vzhIRsGTqIfWsPXDIcmww","Farinei dla Brigna","Rock demenziale",1978869,1986,6,488
"2n92OcdDhE5g2CpDI1rjH6","Fast Animals and Slow Kids","Rock alternativo",4450074,2007,36,28575
"49NYBCCWIEufbZwZ1AyWfc","Fasten Belt","Rock alternativo",403284,1986,4,297
"2mWWvvW6FqbBpEqognk1bH","Father Murphy","Musica psichedelica",3719270,2000,6,1029
"3xEbE0qDWODu9m0HmAtsoz","Fausto Amodei","Musica d'autore",494063,1958,15,404
"13L0O7pWk0wkzO8iIxu6QK","Fausto Cigliano","Pop",776956,1955,9,256
"4XyalrM1OvJZog8HV8dwCJ","Fausto Rossi","New wave",1711572,1977,1,372
"624cJS8jyO9Uyg3lyDp8qh","Federica Camba","Pop",2876733,NA,7,703
"2WvknXZn2QBErLltzziO9s","Federico Sirianni","Musica d'autore",1320729,1990,4,394
"3yqb9xJnKfvs2axLti87Ma","Fedora Mingarelli","Musica leggera",3086055,1938,0,9
"3bui13EoH5cBhkqabngvtl","FFD","Punk rock",1377960,1992,9,1394
"24bSx92edwlyWZ5V9fD0K1","Figli di Guttuso","Folk",2657988,1987,0,11
"2H4AQcgDRqSXmmCNKZzBha","Figli di Madre Ignota","Folk rock",5104280,2000,18,2560
"2q3i4EQoVwNoMAwJmXFbR8","Fil di ferro","Heavy metal",4049844,1979,0,43
"40f4c3LvZNQAjn487No6K4","Filippa Giordano","Pop",102444,1999,33,11694
"0mlmQkYGhQC4poFagFXumZ","Filippo Gatti","Musica d'autore",4011792,1991,7,519
"5LyetJXtsVHtIZ0W9v0BOG","Filippo Graziani","Musica d'autore",6382998,2000,6,508
"5H1ZZzPSjvAJ06S1wS2EY1","Filipponio","Pop",3049669,1975,0,19
"3TZ3WMTZ0zxiQw8cKTA4wA","Fine Before You Came","Emo",3961593,1999,22,8054
"7JOervne0BnU0raxSI5Ooc","Finley","Pop punk",2760114,2002,37,19599
"3O9LDOD9Hutyg1tWnqETgH","Fiordaliso","Pop rock",102438,1981,34,4502
"4kb7YUXdndyC7yD81bJ08q","Fiorello","Pop",103819,1989,26,3727
"1MSiu4alHI6S2lZtiFvUjH","Firefly","Soul",3777203,1979,21,1171
"2eOUhfCFmHm4zqfKaLNSBH","Flaminio Maphia","Hip hop",53189,1994,28,9496
"6u4qQuBV1wEiChGgPVT45f","Flavia Fortunato","Pop",112035,1982,8,155
"443KXEmYfRbNAvvxNDEEt6","Flavio Giurato","Pop",1550299,1978,5,933
"1lGfSBEu657NxM1KPn6G5U","Flavio Premoli","Rock progressivo",715163,1966,1,24
"2CWjMlIhNIip8JyXghaDuD","FLK","Folk rock",1980653,1992,3,30
"47hMCh8Se797KKGdQKqfEQ","Flo Sandon's","Musica leggera",19912,1947,14,288
"23brS6qQxjqhLUOhFGLlg7","Floating State","Rock progressivo",464565,2000,0,18
"5cIEoP3WwrAsEZonHD3Rfh","Foja","Folk rock",5618961,2006,31,9622
"3MZs9z4ExycLaGinmgjNjL","Folco Orselli","Blues",1239027,2000,3,392
"1Fmf4CQmqGe6f6r2upTJRA","Folkabbestia","Folk rock",48877,1996,17,3887
"18tc6NSbYpwxNpj5fhSJvC","Folkstone","Folk metal",3097870,2004,31,13443
"6vtP29nDg5L1Y8aSJScPRY","Formula 3","Pop rock",101600,1969,29,2561
"7zNggdlM8Gqny4A3Gm9KgN","Four By Art","Pop",2361674,1982,0,31
"4GcNZfx2mvaMpGL76GAqBE","Francesca Alotta","Pop",96923,1988,22,184
"2PpBMtOCsw5FRznqSSd20d","Francesco Benigno","Canzone napoletana",1046523,1991,15,1575
"16FJYC4FqKhZXiXIzMI4ul","Francesco De Gregori","Pop",86578,1969,53,139351
"7h7vSlmhBcCRZKcV2vxppA","Francesco Di Bella","Pop rock",6165420,NA,20,2397
"5lzqFxifzjxYHGJxuwQqtR","Francesco Gabbani","Pop",5828189,2000,48,172811
"5Pa0BjjSDSiWuak0O1PbHL","Francesco Guccini","Musica d'autore",9529,1960,48,95544
"64NcpFzPLOnLoPRU9ZCtE3","Francesco Nuti","Pop",115996,1979,9,493
"7i83kGkErexYAyy11a9MF4","Franco Bagutti","Liscio",1370385,1958,9,595
"5bWumQ432g4VxPpBBGorpT","Franco Bastelli","Liscio",5532544,NA,14,531
"4lianjyuR1tqf6oUX8kjrZ","Franco Battiato","Pop",64743,1965,52,140356
"0wqRMAratMZZgnSINGauls","Franco Bolignari","Jazz",2249614,1954,8,11
"1Bkzb6WJ348VTlTrnJuqIz","Franco Califano","Musica d'autore",102012,1960,39,19659
"09R8WbFKAYhgy8ebl7zeUO","Franco Calone","Canzone napoletana",4371491,1983,24,4254
"1fm810e4Z7gUJTah10KZOq","Franco Capaldo","Musica leggera",2452681,NA,0,6
"6WsF4qtZ7lUUiDhhwuSppc","Franco Dani","Pop",2659280,1978,1,58
"2ZAfYex0mcJVIUyTGp5WKg","Franco Fabbri",NA,97587,NA,0,3
"36MlDmoLk1sziid0KO4b11","Franco Fasano","Pop",279181,1978,14,184
"7IbsO9xcWIHJ9A271GntM9","Franco IV e Franco I","Beat",1250427,1966,6,67
"5j1deGPOpRbz1ysxxwZLPz","Franco Moreno","Canzone napoletana",2818853,1980,21,4057
"0HogbF9G7ZFL92SzDqaaEN","Franco Ricci","Musica leggera",676922,1945,2,87
"2HnsImRSQc6FA8OwuXo1pG","Franco Staco","Canzone napoletana",5128844,1985,23,3695
"5zcLWO1neT5cZX02BabA5k","Franco Tortora","Musica leggera",3081363,1968,3,4
"6UC3erSwNBuzQnBlTsMqm7","Fratelli di Soledad","Ska",1551165,1989,8,694
"23D05qGgjUH5oGi9jh6kkS","Fratelli Mancuso","World music",2771471,1980,6,290
"1sCt49yDDtakx2SSVcvMQu","Fratelli Quintale","Hip hop",4832802,2006,33,9644
"03zMprDSi8xGJbXYayx6ly","Fred Bongusto","Musica d'autore",104045,1960,34,5984
"2OZgYaqlFRoRyycKkIvkSa","Fred Buscaglione","Swing",19458,1946,39,17237
"5TVE5Fiwqufq5eKkuuBerU","Frigidaire Tango","New wave",3170519,1980,1,228
"4ozZdp2Zxv6JI0GnhEPg0G","Frontiera","Hardcore punk",602209,1998,0,23
"3y2aathMDjfsOjwRmKDFau","FSC","Rock",941323,2001,3,78
"44NpcgfV0tBVBVNzmtUBhZ","Fun Fun","Italo disco",4132647,1983,29,4011
"53BfqPYAPDnKZRS3qP6bZL","Fuoco Negli Occhi","Hip hop",2205950,2004,5,338
"4KxTzYKCLCXOMAe9ax0M10","Fuzz Orchestra","Heavy metal",4548662,2006,5,1494
"1SYoQVIV4djFVGt0En7qsQ","Gabin","Nu jazz",2833494,2001,38,11169
"6p5UUnW40KFcVlSYJIG4VT","Gabriele Vanorio","Musica leggera",1488982,1943,0,20
"1jCCF3u76pcirD53yGxstE","Gabriella Ferri","Pop",16743,1966,30,7063
"3OqTvcWgb0xaainosGVvuZ","Gala","Dance",1235240,1995,52,15861
"693RS5ONqMiDliaG90iwGu","Gang","Folk rock",2838645,1984,14,949
"0atJgsk6SYsVlg7TcMctTG","Garbo","New wave",299113,1981,18,659
"4MntnRuXrTyjMGt1RF0k8b","Gary Low","Italo disco",3605545,1982,23,1544
"05znU9neXsZXc5SXoABAa3","Garybaldi","Beat",351342,1965,2,428
"0bcouQo5bwy64vIW0Y76Rj","Gasparazzo","Rock",4233118,2003,0,97
"3e3PnQZpWGJhIbcQWOkIjh","Gatto Ciliegia contro il Grande Freddo","Post-rock",685212,1999,9,1367
"4fyqZfUgCydEbRPWi7MWF0","Gatto Panceri","Pop",104430,1983,33,2674
"1Tzu45aHnn0Xz4msfhHRW1","Gazebo","Pop",792773,1982,39,11086
"7w6Xdr6KK4A4g9OySnUOUN","Gazebo Penguins","Emo",4364442,2004,28,12057
"2eZKn9Mql6QzOhIR2rfGeu","Gazosa","Pop",96939,1998,16,572
"09KoXgmZdYlbORNGsvr7M4","Gegia","Pop",329464,1980,0,14
"4AZx7sJVYQd41dkVBhpiWn","Gem Boy","Rock demenziale",1701973,1992,21,6323
"1rmR17cbB34R3cKheHJBDZ","Gemelli DiVersi","Pop rap",626632,1998,49,65860
"6re2y8WNe1ZCELUGVxniTG","Gen Rosso","Pop",1191229,1966,19,3560
"0rcJrevpMgRCUbjhPISqyZ","Gen Verde","Christian rock",1842977,1966,20,1734
"5RsichdqBtD5uglticdC5M","Gennaro Cosmo Parlato","Pop",654850,2000,11,741
"0eVeOS6flGjm0IcF2EyuNc","Gennaro Pasquariello","Canzone napoletana",1041946,1885,0,21
"7enCDTAvfdF9hRQC1cepov","Gens","Beat",1291040,1967,5,157
"2q1tXN8jtjAL6odgG7qKHK","Gente Guasta","Old school hip hop",324250,1998,13,694
"1pt24f6VVrH5KB7HqhQCeD","George Aaron","Dance",511226,1984,7,3272
"1fwKFW7PASckkaatk43zgC","Gerardo Carmine Gargiulo","Pop",1295961,1969,1,34
"5KRcuDpDjGPWOr13oqCIUR","Gerda","Hardcore punk",5156412,2000,0,91
"1Q1bK8J0gGAOvQGP9pOGKL","Geri Palamara","Musica d'autore",4217620,1968,0,3
"5jZS0wuz9U2kCwmILDRdkl","Germano Bonaveri","Musica d'autore",2760177,2001,1,60
"16jQ4OHrkq6qgdXZgBA4H2","Germinale","Rock progressivo",1326412,1991,0,52
"4Hd6YVOqb9CQ3tFUug9P7P","Gerson","Punk rock",2258875,2001,16,626
"4tqoMRYZ4gXsSTbvvZcnzT","Giacomo Rondinella","Musica leggera",124457,1944,17,732
"2NNdHAH9n7KWLurOYjWJbC","Gian Pieretti","Pop",1193680,1963,11,274
"2NC3xjfAwED8WxvXaCV31S","Gian Piero Alloisio","Musica d'autore",2525055,1974,0,51
"5agftCTmtdFSsf0DUkZBZp","Gianfranco Manfredi",NA,1228108,NA,6,375
"5AgvqFJ0RBT4VdKVWVKfwA","Gianluca De Rubertis","Musica d'autore",3379179,2001,4,391
"0H1InhXaXQPL1aj0mvHemU","Gianluca Grignani","Pop rock",102447,1994,54,76211
"6LAyeCbXaoztfCbdmAcxpn","Gianmaria Testa","Musica d'autore",117553,1990,30,10467
"0h0p7RkMjCUMdcf0nXmHjX","Gianna Nannini","Pop rock",121370,1974,52,128889
"3BYkcaeSjIZaybFBNySWdP","Gianni Bella","Pop",104765,1974,32,8015
"4sHNUFmdN9EqXqWZbJE6qe","Gianni D'Errico",NA,3610705,NA,0,49
"6vrJn54XQlbCrYL3gJlWvc","Gianni Di Palma",NA,1912004,NA,0,5
"6ttyaJ4aymkmY6tSgZiE6h","Gianni Drudi","Musica demenziale",2812059,1988,18,843
"3FC7xXPgpTPh1KExcmw6Db","Gianni Fiorellino","Canzone napoletana",609766,1996,31,8032
"7rThKMr9sEQxmu3SUB9KXA","Gianni Lamagna","Canzone napoletana",486010,1972,1,75
"3Dxe2FEVqqdHOmwWRBmWY2","Gianni Meccia","Pop",630736,1959,13,356
"5V7Cf8KcaBXV60IJx3JJiG","Gianni Mocchetti","Rock progressivo",2901950,1967,0,5
"4Xyv6XmF999fSruMHlHu6o","Gianni Nazzaro","Pop",103996,1965,18,1339
"5e1mXaAnP8U7gstXd9ap9z","Gianni Siviero","Musica d'autore",3446533,1965,0,6
"4COEDUmSsoXGtz01jMuXrU","Gianni Vezzosi","Canzone napoletana",5921285,1988,32,10427
"7vcbGZNblVBtse8uEu3o5Q","Giardini di Mirò","Indie rock",99696,1995,14,5315
"4eSMsVzRJHhN1aq0IvZcyn","Gigi D'Alessio","Pop",837971,1992,48,77905
"22XVSTMZerjq8l2QxXNMFY","Gigi Finizio","Pop",101667,1975,41,31697
"6QxfNzuPwvVnH5n1U24Cmh","Gigliola Cinquetti","Pop",92844,1963,37,14043
"6NqkiK0cTHa8uSCBcs083q","Gilberto Mazzi","Musica leggera",2074556,NA,6,42
"0sDjghh4SndYiM3quuKuGj","Gilda Giuliani","Musica leggera",2629635,1973,5,92
"3G5o9gJoK4bX2TUdXR2clq","Ginevra Di Marco","Folk",613446,1991,25,2306
"2g7uKXIMqqIIkg0BXsVXgn","Gino Bramieri","Cabaret",1629272,1943,0,42
"1lFerMsOQl4UlwOCWR9U3K","Gino D'Eliso","Rock progressivo",7480741,1976,0,36
"4evQtg1ZEe9549rtdoKKjY","Gino Latilla","Musica leggera",93217,1947,11,299
"1lheP13P9vv59lIUbUfFLN","Gino Santercole","Pop",2081340,1960,5,121
"1WMg4wKOBCOTNNba1Lzegh","Giò Di Tonno","Pop",104223,1994,12,493
"7b1THEbAebyhjgIOxXbbFy","Giò Sada","Pop rock",5957509,2007,22,16333
"0gm1lHoOXAdy5OB4AwFYRr","Giorgia","Soul",94213,1992,56,246783
"4QYFjNac8XiU828KjV1oWA","Giorgieness","Indie rock",6671195,2011,24,4350
"3YJLfJ2gMM7sd2cZnsHKKS","Giorgio Consolini","Musica leggera",93214,1941,13,344
"3poUSxggplPdzY2p783PoB","Giorgio Conte","Pop",661098,1982,26,1905
"6lXJfV8IwjjXR4EkHOZDxq","Giorgio Faletti","Musica leggera",769126,1983,14,797
"7sjeFi52xnDK82OfIhUOqU","Giorgio Gaber","Rock and roll",2041,1958,39,56278
"0xzI545ZLtz3cgZrqDWQV3","Giorgio Vanni","Pop rock",596792,1979,44,22410
"4BEwkzhYSbkm83bXj4d4Ge","Giosy Cento","Pop",1490550,1976,3,261
"3gB9Yz811Hdj5fqxxw6kTo","Giovanna Daffini","Canzone popolare",2834710,NA,11,72
"3Un0ZyXEmQWM7PGYPTkcyo","Giovanna Marini","Canzone popolare",377987,1959,14,619
"3tIlrXybjJmEBaAyYN73fG","Giovanni Block","Musica d'autore",3207065,2003,13,1075
"08Gqv5u3Di7BcPRzc0mQZg","Giovanni Lindo Ferretti","Punk rock",219592,1982,20,4980
"4jjnbmWX25It7zl6VtyiJX","Giovanni Nuti",NA,2647546,NA,21,222
"6qSYb2AiQlXlAoa50vLx5m","Giovanni Truppi","Musica d'autore",5592019,2010,23,5630
"69EJwmMRG1h7v1fPCZeq7f","Gipo Farassino","Musica d'autore",616066,1961,8,446
"5vCBe76DzdtQ2vFDz01o9m","Giua","Pop",1554862,2003,3,253
"4IUb64cospgdesqwXVthue","Giulia Ottonello","Jazz",2716686,2002,19,200
"1l8xbWMtiYt7MGlFbROeBo","Giuliano Dottori","Musica d'autore",2716301,2007,6,788
"07CCAKyWP9GKrifd1An3ez","Giuliano e i Notturni","Bubblegum pop",2833077,1968,18,186
"2u5IIKL2fjP4hi6gawR97f","Giuliano Palma & the Bluebeaters","Ska",299658,1987,30,9646
"5ENvVZ9r7Sn2XJSVz1hHkh","Giuseppe Cionfoli","Soul",1945680,1981,2,103
"4MTt4fUxsJmLVpx8w4ViWD","Giuseppe Godono","Opera lirica",2568358,1899,0,1
"3JIYTlf4cyElRD6aWIsa7F","Giuseppe Masia","Musica demenziale",2158787,1991,9,539
"0dwEXtB6gceh7EO7tCsxhD","Giusy Ferreri","Pop",2425751,1998,65,140375
"20UaoDbnsXrZ9VBCwDJuNZ","Gli Avvoltoi","Beat",3810269,1985,0,112
"7IvxX9RKB0Tal8lE7LZxXN","Gloria",NA,101672,1981,39,58000
"1tGvCnveV3FhhNIjjGEPPI","Gloria Christian","Pop",778895,NA,2,39
"5PRF2jhTpbG6kJWzr0jSyn","Gnometto band","Rock demenziale",2137747,1998,4,144
"02S9I7RoFas5sUx4CeHKkx","Go Flamingo!","Post-punk",5345612,1982,0,103
"7H92g6n1BvyzvQwaERZKZl","Goblin","Rock progressivo",216812,1975,31,17930
"6C609atufwii26o4RIO6CS","Goran Kuzminac","Musica leggera",264837,1976,7,312
"74lYhmmcxOzJEBo8IfFdaI","Grandi Animali Marini","Pop rock",1282751,2005,1,138
"4XJZ7zUJzQuayqyAVJowKX","Graveworm","Symphonic black metal",426141,1997,27,15920
"2euLqbHMrE4QXMFMEBGqOs","Grazia Di Michele","Musica d'autore",2389520,1978,10,606
"4lad7PcaIwDR50XypNgcNO","Grazia Gresi","Musica leggera",4079846,1948,1,3
"0loSabbKDNcOmrLtiMya6F","Graziano Romani","Rock",1076560,1981,6,198
"0sFA0p5BLR5DPVNO2zGt86","Grimoon","Rock alternativo",4770840,2003,1,277
"4GbZNWnfQDXM4Tuliek432","Gronge","Rock alternativo",1536266,1985,0,68
"1jmv4gAafHrlNzlVPastvn","Gruppo di Improvvisazione Nuova Consonanza","Musica contemporanea",3358778,1959,0,249
"7sai3Jr74gYNxLfDnAW6ft","Gruppo Italiano","Pop",303258,1980,26,604
"5Inbji0CFSQqK6tMnW2Q4u","Gualtiero Bertelli","Musica d'autore",2905583,1964,2,150
"17iHuatto9jeTHy6ieERbQ","Guano Padano","Americana",5345650,2008,9,1032
"6I7ZeD9PdiyqFxkRGJclqt","Harddiskaunt","Ska",1743214,1996,0,15
"5CFRT4EE1wxkU2aqVyHMJb","Helalyn Flowers","Industrial rock",6967492,2005,19,4463
"5wtcfpKrb4no7xivzYRfXG","Hexperos","Ethereal wave",3660438,2004,18,3235
"5c2QPbmI8x5S6g5iEimDrS","Highlord","Power metal",2855750,1996,11,1919
"2uyyI8vBZc5ULCuBTwjzAZ","Hiroshima Mon Amour","New wave",1643608,1994,5,66
"3SGCBVUBrZaR8JVEuDXSdw","Homo Sapiens","Musica leggera",93772,1971,20,1688
"7lDZOczH1YscXoadzACAil","Hopes Die Last","Post-hardcore",4429063,2004,34,33107
"5j22yQHepfiRHteQ1GoSi0","Höstsonaten","Rock progressivo",2255391,1996,5,794
"30AoEGNkGOgAbUi65zT2P3","Hot Gossip","Indie rock",2687470,2004,0,37
"4VdyWyqDdhmbVFf5Rrmncb","Hotel Saint George","Italodance",388105,2001,24,1305
